State,County,Date,Ozone
North_Carolina,Granville County,2020/2/11,-999.0
North_Carolina,Haywood County,2020/2/11,-999.0
North_Carolina,Johnston County,2020/2/11,-999.0
North_Carolina,Lenoir County,2020/2/11,-999.0
North_Carolina,Lincoln County,2020/2/11,-999.0
North_Carolina,Macon County,2020/2/11,27.0
North_Carolina,Martin County,2020/2/11,-999.0
North_Carolina,Montgomery County,2020/2/11,22.0
North_Carolina,New Hanover County,2020/2/11,-999.0
North_Carolina,Person County,2020/2/11,-999.0
North_Carolina,Pitt County,2020/2/11,-999.0
North_Carolina,Rowan County,2020/2/11,23.0
North_Carolina,Swain County,2020/2/11,-999.0
North_Carolina,Union County,2020/2/11,-999.0
North_Carolina,North Ridges,2020/2/11,-999.0
North_Carolina,Yancey County,2020/2/11,-999.0
North_Carolina,Burdens Creek,2020/2/11,26.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/12,-999.0
North_Carolina,Catawba County,2020/2/12,-999.0
North_Carolina,Alexander County,2020/2/12,-999.0
North_Carolina,Avery County,2020/2/12,31.0
North_Carolina,Buncombe County,2020/2/12,-999.0
North_Carolina,South Ridges,2020/2/12,-999.0
North_Carolina,Caldwell County,2020/2/12,-999.0
North_Carolina,Carteret County,2020/2/12,33.0
North_Carolina,Wake County,2020/2/12,27.0
North_Carolina,Cumberland County,2020/2/12,-999.0
North_Carolina,Durham County,2020/2/12,-999.0
North_Carolina,Edgecombe County,2020/2/12,-999.0
North_Carolina,Mecklenburg County,2020/2/12,27.0
North_Carolina,Graham County,2020/2/12,-999.0
North_Carolina,Granville County,2020/2/12,-999.0
North_Carolina,Haywood County,2020/2/12,-999.0
North_Carolina,Johnston County,2020/2/12,-999.0
North_Carolina,Lenoir County,2020/2/12,-999.0
North_Carolina,Lincoln County,2020/2/12,-999.0
North_Carolina,Macon County,2020/2/12,21.0
North_Carolina,Martin County,2020/2/12,-999.0
North_Carolina,Montgomery County,2020/2/12,26.0
North_Carolina,New Hanover County,2020/2/12,-999.0
North_Carolina,Person County,2020/2/12,-999.0
North_Carolina,Pitt County,2020/2/12,-999.0
North_Carolina,Rowan County,2020/2/12,29.0
North_Carolina,Swain County,2020/2/12,-999.0
North_Carolina,Union County,2020/2/12,-999.0
North_Carolina,North Ridges,2020/2/12,-999.0
North_Carolina,Yancey County,2020/2/12,-999.0
North_Carolina,Burdens Creek,2020/2/12,35.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/13,-999.0
North_Carolina,Catawba County,2020/2/13,-999.0
North_Carolina,Alexander County,2020/2/13,-999.0
North_Carolina,Avery County,2020/2/13,35.0
North_Carolina,Buncombe County,2020/2/13,-999.0
North_Carolina,South Ridges,2020/2/13,-999.0
North_Carolina,Caldwell County,2020/2/13,-999.0
North_Carolina,Carteret County,2020/2/13,28.0
North_Carolina,Wake County,2020/2/13,25.0
North_Carolina,Cumberland County,2020/2/13,-999.0
North_Carolina,Durham County,2020/2/13,-999.0
North_Carolina,Edgecombe County,2020/2/13,-999.0
North_Carolina,Mecklenburg County,2020/2/13,27.0
North_Carolina,Graham County,2020/2/13,-999.0
North_Carolina,Granville County,2020/2/13,-999.0
North_Carolina,Haywood County,2020/2/13,-999.0
North_Carolina,Johnston County,2020/2/13,-999.0
North_Carolina,Lenoir County,2020/2/13,-999.0
North_Carolina,Lincoln County,2020/2/13,-999.0
North_Carolina,Macon County,2020/2/13,33.0
North_Carolina,Martin County,2020/2/13,-999.0
North_Carolina,Montgomery County,2020/2/13,26.0
North_Carolina,New Hanover County,2020/2/13,-999.0
North_Carolina,Person County,2020/2/13,-999.0
North_Carolina,Pitt County,2020/2/13,-999.0
North_Carolina,Rowan County,2020/2/13,28.0
North_Carolina,Swain County,2020/2/13,-999.0
North_Carolina,Union County,2020/2/13,-999.0
North_Carolina,North Ridges,2020/2/13,-999.0
North_Carolina,Yancey County,2020/2/13,-999.0
North_Carolina,Burdens Creek,2020/2/13,43.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/14,-999.0
North_Carolina,Catawba County,2020/2/14,-999.0
North_Carolina,Alexander County,2020/2/14,-999.0
North_Carolina,Avery County,2020/2/14,34.0
North_Carolina,Buncombe County,2020/2/14,-999.0
North_Carolina,South Ridges,2020/2/14,-999.0
North_Carolina,Caldwell County,2020/2/14,-999.0
North_Carolina,Carteret County,2020/2/14,31.0
North_Carolina,Wake County,2020/2/14,34.0
North_Carolina,Cumberland County,2020/2/14,-999.0
North_Carolina,Durham County,2020/2/14,-999.0
North_Carolina,Edgecombe County,2020/2/14,-999.0
North_Carolina,Mecklenburg County,2020/2/14,34.0
North_Carolina,Graham County,2020/2/14,-999.0
North_Carolina,Granville County,2020/2/14,-999.0
North_Carolina,Haywood County,2020/2/14,-999.0
North_Carolina,Johnston County,2020/2/14,-999.0
North_Carolina,Lenoir County,2020/2/14,-999.0
North_Carolina,Lincoln County,2020/2/14,-999.0
North_Carolina,Macon County,2020/2/14,35.0
North_Carolina,Martin County,2020/2/14,-999.0
North_Carolina,Montgomery County,2020/2/14,34.0
North_Carolina,New Hanover County,2020/2/14,-999.0
North_Carolina,Person County,2020/2/14,-999.0
North_Carolina,Pitt County,2020/2/14,-999.0
North_Carolina,Rowan County,2020/2/14,36.0
North_Carolina,Swain County,2020/2/14,-999.0
North_Carolina,Union County,2020/2/14,-999.0
North_Carolina,North Ridges,2020/2/14,-999.0
North_Carolina,Yancey County,2020/2/14,-999.0
North_Carolina,Burdens Creek,2020/2/14,38.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/15,-999.0
North_Carolina,Catawba County,2020/2/15,-999.0
North_Carolina,Alexander County,2020/2/15,-999.0
North_Carolina,Avery County,2020/2/15,35.0
North_Carolina,Buncombe County,2020/2/15,-999.0
North_Carolina,South Ridges,2020/2/15,-999.0
North_Carolina,Caldwell County,2020/2/15,-999.0
North_Carolina,Carteret County,2020/2/15,36.0
North_Carolina,Wake County,2020/2/15,33.0
North_Carolina,Cumberland County,2020/2/15,-999.0
North_Carolina,Durham County,2020/2/15,-999.0
North_Carolina,Edgecombe County,2020/2/15,-999.0
North_Carolina,Mecklenburg County,2020/2/15,33.0
North_Carolina,Graham County,2020/2/15,-999.0
North_Carolina,Granville County,2020/2/15,-999.0
North_Carolina,Haywood County,2020/2/15,-999.0
North_Carolina,Johnston County,2020/2/15,-999.0
North_Carolina,Lenoir County,2020/2/15,-999.0
North_Carolina,Lincoln County,2020/2/15,-999.0
North_Carolina,Macon County,2020/2/15,36.0
North_Carolina,Martin County,2020/2/15,-999.0
North_Carolina,Montgomery County,2020/2/15,34.0
North_Carolina,New Hanover County,2020/2/15,-999.0
North_Carolina,Person County,2020/2/15,-999.0
North_Carolina,Pitt County,2020/2/15,-999.0
North_Carolina,Rowan County,2020/2/15,36.0
North_Carolina,Swain County,2020/2/15,-999.0
North_Carolina,Union County,2020/2/15,-999.0
North_Carolina,North Ridges,2020/2/15,-999.0
North_Carolina,Yancey County,2020/2/15,-999.0
North_Carolina,Burdens Creek,2020/2/15,44.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/16,-999.0
North_Carolina,Catawba County,2020/2/16,-999.0
North_Carolina,Alexander County,2020/2/16,-999.0
North_Carolina,Avery County,2020/2/16,41.0
North_Carolina,Buncombe County,2020/2/16,-999.0
North_Carolina,South Ridges,2020/2/16,-999.0
North_Carolina,Caldwell County,2020/2/16,-999.0
North_Carolina,Carteret County,2020/2/16,36.0
North_Carolina,Wake County,2020/2/16,34.0
North_Carolina,Cumberland County,2020/2/16,-999.0
North_Carolina,Durham County,2020/2/16,-999.0
North_Carolina,Edgecombe County,2020/2/16,-999.0
North_Carolina,Mecklenburg County,2020/2/16,28.0
North_Carolina,Graham County,2020/2/16,-999.0
North_Carolina,Granville County,2020/2/16,-999.0
North_Carolina,Haywood County,2020/2/16,-999.0
North_Carolina,Johnston County,2020/2/16,-999.0
North_Carolina,Lenoir County,2020/2/16,-999.0
North_Carolina,Lincoln County,2020/2/16,-999.0
North_Carolina,Macon County,2020/2/16,26.0
North_Carolina,Martin County,2020/2/16,-999.0
North_Carolina,Montgomery County,2020/2/16,30.0
North_Carolina,New Hanover County,2020/2/16,-999.0
North_Carolina,Person County,2020/2/16,-999.0
North_Carolina,Pitt County,2020/2/16,-999.0
North_Carolina,Rowan County,2020/2/16,30.0
North_Carolina,Swain County,2020/2/16,-999.0
North_Carolina,Union County,2020/2/16,-999.0
North_Carolina,North Ridges,2020/2/16,-999.0
North_Carolina,Yancey County,2020/2/16,-999.0
North_Carolina,Burdens Creek,2020/2/16,44.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/17,-999.0
North_Carolina,Catawba County,2020/2/17,-999.0
North_Carolina,Alexander County,2020/2/17,-999.0
North_Carolina,Avery County,2020/2/17,43.0
North_Carolina,Buncombe County,2020/2/17,-999.0
North_Carolina,South Ridges,2020/2/17,-999.0
North_Carolina,Caldwell County,2020/2/17,-999.0
North_Carolina,Carteret County,2020/2/17,37.0
North_Carolina,Wake County,2020/2/17,36.0
North_Carolina,Cumberland County,2020/2/17,-999.0
North_Carolina,Durham County,2020/2/17,-999.0
North_Carolina,Edgecombe County,2020/2/17,-999.0
North_Carolina,Mecklenburg County,2020/2/17,38.0
North_Carolina,Graham County,2020/2/17,-999.0
North_Carolina,Granville County,2020/2/17,-999.0
North_Carolina,Haywood County,2020/2/17,-999.0
North_Carolina,Johnston County,2020/2/17,-999.0
North_Carolina,Lenoir County,2020/2/17,-999.0
North_Carolina,Lincoln County,2020/2/17,-999.0
North_Carolina,Macon County,2020/2/17,42.0
North_Carolina,Martin County,2020/2/17,-999.0
North_Carolina,Montgomery County,2020/2/17,39.0
North_Carolina,New Hanover County,2020/2/17,-999.0
North_Carolina,Person County,2020/2/17,-999.0
North_Carolina,Pitt County,2020/2/17,-999.0
North_Carolina,Rowan County,2020/2/17,40.0
North_Carolina,Swain County,2020/2/17,-999.0
North_Carolina,Union County,2020/2/17,-999.0
North_Carolina,North Ridges,2020/2/17,-999.0
North_Carolina,Yancey County,2020/2/17,-999.0
North_Carolina,Burdens Creek,2020/2/17,42.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/18,-999.0
North_Carolina,Catawba County,2020/2/18,-999.0
North_Carolina,Alexander County,2020/2/18,-999.0
North_Carolina,Avery County,2020/2/18,-999.0
North_Carolina,Buncombe County,2020/2/18,-999.0
North_Carolina,South Ridges,2020/2/18,-999.0
North_Carolina,Caldwell County,2020/2/18,-999.0
North_Carolina,Carteret County,2020/2/18,30.0
North_Carolina,Wake County,2020/2/18,24.0
North_Carolina,Cumberland County,2020/2/18,-999.0
North_Carolina,Durham County,2020/2/18,-999.0
North_Carolina,Edgecombe County,2020/2/18,-999.0
North_Carolina,Mecklenburg County,2020/2/18,26.0
North_Carolina,Graham County,2020/2/18,-999.0
North_Carolina,Granville County,2020/2/18,-999.0
North_Carolina,Haywood County,2020/2/18,-999.0
North_Carolina,Johnston County,2020/2/18,-999.0
North_Carolina,Lenoir County,2020/2/18,-999.0
North_Carolina,Lincoln County,2020/2/18,-999.0
North_Carolina,Macon County,2020/2/18,26.0
North_Carolina,Martin County,2020/2/18,-999.0
North_Carolina,Montgomery County,2020/2/18,28.0
North_Carolina,New Hanover County,2020/2/18,-999.0
North_Carolina,Person County,2020/2/18,-999.0
North_Carolina,Pitt County,2020/2/18,-999.0
North_Carolina,Rowan County,2020/2/18,28.0
North_Carolina,Swain County,2020/2/18,-999.0
North_Carolina,Union County,2020/2/18,-999.0
North_Carolina,North Ridges,2020/2/18,-999.0
North_Carolina,Yancey County,2020/2/18,-999.0
North_Carolina,Burdens Creek,2020/2/18,43.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/19,-999.0
North_Carolina,Catawba County,2020/2/19,-999.0
North_Carolina,Alexander County,2020/2/19,-999.0
North_Carolina,Avery County,2020/2/19,-999.0
North_Carolina,Buncombe County,2020/2/19,-999.0
North_Carolina,South Ridges,2020/2/19,-999.0
North_Carolina,Caldwell County,2020/2/19,-999.0
North_Carolina,Carteret County,2020/2/19,34.0
North_Carolina,Wake County,2020/2/19,30.0
North_Carolina,Cumberland County,2020/2/19,-999.0
North_Carolina,Durham County,2020/2/19,-999.0
North_Carolina,Edgecombe County,2020/2/19,-999.0
North_Carolina,Mecklenburg County,2020/2/19,30.0
North_Carolina,Graham County,2020/2/19,-999.0
North_Carolina,Granville County,2020/2/19,-999.0
North_Carolina,Haywood County,2020/2/19,-999.0
North_Carolina,Johnston County,2020/2/19,-999.0
North_Carolina,Lenoir County,2020/2/19,-999.0
North_Carolina,Lincoln County,2020/2/19,-999.0
North_Carolina,Macon County,2020/2/19,29.0
North_Carolina,Martin County,2020/2/19,-999.0
North_Carolina,Montgomery County,2020/2/19,30.0
North_Carolina,New Hanover County,2020/2/19,-999.0
North_Carolina,Person County,2020/2/19,-999.0
North_Carolina,Pitt County,2020/2/19,-999.0
North_Carolina,Rowan County,2020/2/19,32.0
North_Carolina,Swain County,2020/2/19,-999.0
North_Carolina,Union County,2020/2/19,-999.0
North_Carolina,North Ridges,2020/2/19,-999.0
North_Carolina,Yancey County,2020/2/19,-999.0
North_Carolina,Burdens Creek,2020/2/19,33.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/20,-999.0
North_Carolina,Catawba County,2020/2/20,-999.0
North_Carolina,Alexander County,2020/2/20,-999.0
North_Carolina,Avery County,2020/2/20,-999.0
North_Carolina,Buncombe County,2020/2/20,-999.0
North_Carolina,South Ridges,2020/2/20,-999.0
North_Carolina,Caldwell County,2020/2/20,-999.0
North_Carolina,Carteret County,2020/2/20,37.0
North_Carolina,Wake County,2020/2/20,28.0
North_Carolina,Cumberland County,2020/2/20,-999.0
North_Carolina,Durham County,2020/2/20,-999.0
North_Carolina,Edgecombe County,2020/2/20,-999.0
North_Carolina,Mecklenburg County,2020/2/20,24.0
North_Carolina,Graham County,2020/2/20,-999.0
North_Carolina,Granville County,2020/2/20,-999.0
North_Carolina,Haywood County,2020/2/20,-999.0
North_Carolina,Johnston County,2020/2/20,-999.0
North_Carolina,Lenoir County,2020/2/20,-999.0
North_Carolina,Lincoln County,2020/2/20,-999.0
North_Carolina,Macon County,2020/2/20,32.0
North_Carolina,Martin County,2020/2/20,-999.0
North_Carolina,Montgomery County,2020/2/20,27.0
North_Carolina,New Hanover County,2020/2/20,-999.0
North_Carolina,Person County,2020/2/20,-999.0
North_Carolina,Pitt County,2020/2/20,-999.0
North_Carolina,Rowan County,2020/2/20,27.0
North_Carolina,Swain County,2020/2/20,-999.0
North_Carolina,Union County,2020/2/20,-999.0
North_Carolina,North Ridges,2020/2/20,-999.0
North_Carolina,Yancey County,2020/2/20,-999.0
North_Carolina,Burdens Creek,2020/2/20,32.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/21,-999.0
North_Carolina,Catawba County,2020/2/21,-999.0
North_Carolina,Alexander County,2020/2/21,-999.0
North_Carolina,Avery County,2020/2/21,-999.0
North_Carolina,Buncombe County,2020/2/21,-999.0
North_Carolina,South Ridges,2020/2/21,-999.0
North_Carolina,Caldwell County,2020/2/21,-999.0
North_Carolina,Carteret County,2020/2/21,37.0
North_Carolina,Wake County,2020/2/21,37.0
North_Carolina,Cumberland County,2020/2/21,-999.0
North_Carolina,Durham County,2020/2/21,-999.0
North_Carolina,Edgecombe County,2020/2/21,-999.0
North_Carolina,Mecklenburg County,2020/2/21,35.0
North_Carolina,Graham County,2020/2/21,-999.0
North_Carolina,Granville County,2020/2/21,-999.0
North_Carolina,Haywood County,2020/2/21,-999.0
North_Carolina,Johnston County,2020/2/21,-999.0
North_Carolina,Lenoir County,2020/2/21,-999.0
North_Carolina,Lincoln County,2020/2/21,-999.0
North_Carolina,Macon County,2020/2/21,36.0
North_Carolina,Martin County,2020/2/21,-999.0
North_Carolina,Montgomery County,2020/2/21,35.0
North_Carolina,New Hanover County,2020/2/21,-999.0
North_Carolina,Person County,2020/2/21,-999.0
North_Carolina,Pitt County,2020/2/21,-999.0
North_Carolina,Rowan County,2020/2/21,36.0
North_Carolina,Swain County,2020/2/21,-999.0
North_Carolina,Union County,2020/2/21,-999.0
North_Carolina,North Ridges,2020/2/21,-999.0
North_Carolina,Yancey County,2020/2/21,-999.0
North_Carolina,Burdens Creek,2020/2/21,29.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/22,-999.0
North_Carolina,Catawba County,2020/2/22,-999.0
North_Carolina,Alexander County,2020/2/22,-999.0
North_Carolina,Avery County,2020/2/22,-999.0
North_Carolina,Buncombe County,2020/2/22,-999.0
North_Carolina,South Ridges,2020/2/22,-999.0
North_Carolina,Caldwell County,2020/2/22,-999.0
North_Carolina,Carteret County,2020/2/22,36.0
North_Carolina,Wake County,2020/2/22,35.0
North_Carolina,Cumberland County,2020/2/22,-999.0
North_Carolina,Durham County,2020/2/22,-999.0
North_Carolina,Edgecombe County,2020/2/22,-999.0
North_Carolina,Mecklenburg County,2020/2/22,37.0
North_Carolina,Graham County,2020/2/22,-999.0
North_Carolina,Granville County,2020/2/22,-999.0
North_Carolina,Haywood County,2020/2/22,-999.0
North_Carolina,Johnston County,2020/2/22,-999.0
North_Carolina,Lenoir County,2020/2/22,-999.0
North_Carolina,Lincoln County,2020/2/22,-999.0
North_Carolina,Macon County,2020/2/22,33.0
North_Carolina,Martin County,2020/2/22,-999.0
North_Carolina,Montgomery County,2020/2/22,38.0
North_Carolina,New Hanover County,2020/2/22,-999.0
North_Carolina,Person County,2020/2/22,-999.0
North_Carolina,Pitt County,2020/2/22,-999.0
North_Carolina,Rowan County,2020/2/22,36.0
North_Carolina,Swain County,2020/2/22,-999.0
North_Carolina,Union County,2020/2/22,-999.0
North_Carolina,North Ridges,2020/2/22,-999.0
North_Carolina,Yancey County,2020/2/22,-999.0
North_Carolina,Burdens Creek,2020/2/22,39.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/23,-999.0
North_Carolina,Catawba County,2020/2/23,-999.0
North_Carolina,Alexander County,2020/2/23,-999.0
North_Carolina,Avery County,2020/2/23,-999.0
North_Carolina,Buncombe County,2020/2/23,-999.0
North_Carolina,South Ridges,2020/2/23,-999.0
North_Carolina,Caldwell County,2020/2/23,-999.0
North_Carolina,Carteret County,2020/2/23,42.0
North_Carolina,Wake County,2020/2/23,41.0
North_Carolina,Cumberland County,2020/2/23,-999.0
North_Carolina,Durham County,2020/2/23,-999.0
North_Carolina,Edgecombe County,2020/2/23,-999.0
North_Carolina,Mecklenburg County,2020/2/23,42.0
North_Carolina,Graham County,2020/2/23,-999.0
North_Carolina,Granville County,2020/2/23,-999.0
North_Carolina,Haywood County,2020/2/23,-999.0
North_Carolina,Johnston County,2020/2/23,-999.0
North_Carolina,Lenoir County,2020/2/23,-999.0
North_Carolina,Lincoln County,2020/2/23,-999.0
North_Carolina,Macon County,2020/2/23,38.0
North_Carolina,Martin County,2020/2/23,-999.0
North_Carolina,Montgomery County,2020/2/23,40.0
North_Carolina,New Hanover County,2020/2/23,-999.0
North_Carolina,Person County,2020/2/23,-999.0
North_Carolina,Pitt County,2020/2/23,-999.0
North_Carolina,Rowan County,2020/2/23,44.0
North_Carolina,Swain County,2020/2/23,-999.0
North_Carolina,Union County,2020/2/23,-999.0
North_Carolina,North Ridges,2020/2/23,-999.0
North_Carolina,Yancey County,2020/2/23,-999.0
North_Carolina,Burdens Creek,2020/2/23,44.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/24,-999.0
North_Carolina,Catawba County,2020/2/24,-999.0
North_Carolina,Alexander County,2020/2/24,-999.0
North_Carolina,Avery County,2020/2/24,-999.0
North_Carolina,Buncombe County,2020/2/24,-999.0
North_Carolina,South Ridges,2020/2/24,-999.0
North_Carolina,Caldwell County,2020/2/24,-999.0
North_Carolina,Carteret County,2020/2/24,35.0
North_Carolina,Wake County,2020/2/24,27.0
North_Carolina,Cumberland County,2020/2/24,-999.0
North_Carolina,Durham County,2020/2/24,-999.0
North_Carolina,Edgecombe County,2020/2/24,-999.0
North_Carolina,Mecklenburg County,2020/2/24,29.0
North_Carolina,Graham County,2020/2/24,-999.0
North_Carolina,Granville County,2020/2/24,-999.0
North_Carolina,Haywood County,2020/2/24,-999.0
North_Carolina,Johnston County,2020/2/24,-999.0
North_Carolina,Lenoir County,2020/2/24,-999.0
North_Carolina,Lincoln County,2020/2/24,-999.0
North_Carolina,Macon County,2020/2/24,35.0
North_Carolina,Martin County,2020/2/24,-999.0
North_Carolina,Montgomery County,2020/2/24,28.0
North_Carolina,New Hanover County,2020/2/24,-999.0
North_Carolina,Person County,2020/2/24,-999.0
North_Carolina,Pitt County,2020/2/24,-999.0
North_Carolina,Rowan County,2020/2/24,33.0
North_Carolina,Swain County,2020/2/24,-999.0
North_Carolina,Union County,2020/2/24,-999.0
North_Carolina,North Ridges,2020/2/24,-999.0
North_Carolina,Yancey County,2020/2/24,-999.0
North_Carolina,Burdens Creek,2020/2/24,41.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/25,-999.0
North_Carolina,Catawba County,2020/2/25,-999.0
North_Carolina,Alexander County,2020/2/25,-999.0
North_Carolina,Avery County,2020/2/25,39.0
North_Carolina,Buncombe County,2020/2/25,-999.0
North_Carolina,South Ridges,2020/2/25,-999.0
North_Carolina,Caldwell County,2020/2/25,-999.0
North_Carolina,Carteret County,2020/2/25,38.0
North_Carolina,Wake County,2020/2/25,25.0
North_Carolina,Cumberland County,2020/2/25,-999.0
North_Carolina,Durham County,2020/2/25,-999.0
North_Carolina,Edgecombe County,2020/2/25,-999.0
North_Carolina,Mecklenburg County,2020/2/25,27.0
North_Carolina,Graham County,2020/2/25,-999.0
North_Carolina,Granville County,2020/2/25,-999.0
North_Carolina,Haywood County,2020/2/25,-999.0
North_Carolina,Johnston County,2020/2/25,-999.0
North_Carolina,Lenoir County,2020/2/25,-999.0
North_Carolina,Lincoln County,2020/2/25,-999.0
North_Carolina,Macon County,2020/2/25,31.0
North_Carolina,Martin County,2020/2/25,-999.0
North_Carolina,Montgomery County,2020/2/25,27.0
North_Carolina,New Hanover County,2020/2/25,-999.0
North_Carolina,Person County,2020/2/25,-999.0
North_Carolina,Pitt County,2020/2/25,-999.0
North_Carolina,Rowan County,2020/2/25,30.0
North_Carolina,Swain County,2020/2/25,-999.0
North_Carolina,Union County,2020/2/25,-999.0
North_Carolina,North Ridges,2020/2/25,-999.0
North_Carolina,Yancey County,2020/2/25,-999.0
North_Carolina,Burdens Creek,2020/2/25,-999.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/26,-999.0
North_Carolina,Catawba County,2020/2/26,-999.0
North_Carolina,Alexander County,2020/2/26,-999.0
North_Carolina,Avery County,2020/2/26,36.0
North_Carolina,Buncombe County,2020/2/26,-999.0
North_Carolina,South Ridges,2020/2/26,-999.0
North_Carolina,Caldwell County,2020/2/26,-999.0
North_Carolina,Carteret County,2020/2/26,34.0
North_Carolina,Wake County,2020/2/26,31.0
North_Carolina,Cumberland County,2020/2/26,-999.0
North_Carolina,Durham County,2020/2/26,-999.0
North_Carolina,Edgecombe County,2020/2/26,-999.0
North_Carolina,Mecklenburg County,2020/2/26,31.0
North_Carolina,Graham County,2020/2/26,-999.0
North_Carolina,Granville County,2020/2/26,-999.0
North_Carolina,Haywood County,2020/2/26,-999.0
North_Carolina,Johnston County,2020/2/26,-999.0
North_Carolina,Lenoir County,2020/2/26,-999.0
North_Carolina,Lincoln County,2020/2/26,-999.0
North_Carolina,Macon County,2020/2/26,36.0
North_Carolina,Martin County,2020/2/26,-999.0
North_Carolina,Montgomery County,2020/2/26,31.0
North_Carolina,New Hanover County,2020/2/26,-999.0
North_Carolina,Person County,2020/2/26,-999.0
North_Carolina,Pitt County,2020/2/26,-999.0
North_Carolina,Rowan County,2020/2/26,32.0
North_Carolina,Swain County,2020/2/26,-999.0
North_Carolina,Union County,2020/2/26,-999.0
North_Carolina,North Ridges,2020/2/26,-999.0
North_Carolina,Yancey County,2020/2/26,-999.0
North_Carolina,Burdens Creek,2020/2/26,40.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/27,37.0
North_Carolina,Catawba County,2020/2/27,-999.0
North_Carolina,Alexander County,2020/2/27,-999.0
North_Carolina,Avery County,2020/2/27,37.0
North_Carolina,Buncombe County,2020/2/27,-999.0
North_Carolina,South Ridges,2020/2/27,-999.0
North_Carolina,Caldwell County,2020/2/27,-999.0
North_Carolina,Carteret County,2020/2/27,39.0
North_Carolina,Wake County,2020/2/27,37.0
North_Carolina,Cumberland County,2020/2/27,-999.0
North_Carolina,Durham County,2020/2/27,-999.0
North_Carolina,Edgecombe County,2020/2/27,-999.0
North_Carolina,Mecklenburg County,2020/2/27,36.0
North_Carolina,Graham County,2020/2/27,-999.0
North_Carolina,Granville County,2020/2/27,-999.0
North_Carolina,Haywood County,2020/2/27,-999.0
North_Carolina,Johnston County,2020/2/27,-999.0
North_Carolina,Lenoir County,2020/2/27,-999.0
North_Carolina,Lincoln County,2020/2/27,-999.0
North_Carolina,Macon County,2020/2/27,36.0
North_Carolina,Martin County,2020/2/27,-999.0
North_Carolina,Montgomery County,2020/2/27,37.0
North_Carolina,New Hanover County,2020/2/27,-999.0
North_Carolina,Person County,2020/2/27,-999.0
North_Carolina,Pitt County,2020/2/27,-999.0
North_Carolina,Rowan County,2020/2/27,38.0
North_Carolina,Swain County,2020/2/27,-999.0
North_Carolina,Union County,2020/2/27,-999.0
North_Carolina,North Ridges,2020/2/27,-999.0
North_Carolina,Yancey County,2020/2/27,-999.0
North_Carolina,Burdens Creek,2020/2/27,43.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/28,38.0
North_Carolina,Catawba County,2020/2/28,-999.0
North_Carolina,Alexander County,2020/2/28,-999.0
North_Carolina,Avery County,2020/2/28,39.0
North_Carolina,Buncombe County,2020/2/28,-999.0
North_Carolina,South Ridges,2020/2/28,-999.0
North_Carolina,Caldwell County,2020/2/28,-999.0
North_Carolina,Carteret County,2020/2/28,41.0
North_Carolina,Wake County,2020/2/28,37.0
North_Carolina,Cumberland County,2020/2/28,-999.0
North_Carolina,Durham County,2020/2/28,-999.0
North_Carolina,Edgecombe County,2020/2/28,-999.0
North_Carolina,Mecklenburg County,2020/2/28,37.0
North_Carolina,Graham County,2020/2/28,-999.0
North_Carolina,Granville County,2020/2/28,-999.0
North_Carolina,Haywood County,2020/2/28,-999.0
North_Carolina,Johnston County,2020/2/28,-999.0
North_Carolina,Lenoir County,2020/2/28,-999.0
North_Carolina,Lincoln County,2020/2/28,-999.0
North_Carolina,Macon County,2020/2/28,35.0
North_Carolina,Martin County,2020/2/28,-999.0
North_Carolina,Montgomery County,2020/2/28,39.0
North_Carolina,New Hanover County,2020/2/28,-999.0
North_Carolina,Person County,2020/2/28,-999.0
North_Carolina,Pitt County,2020/2/28,-999.0
North_Carolina,Rowan County,2020/2/28,40.0
North_Carolina,Swain County,2020/2/28,-999.0
North_Carolina,Union County,2020/2/28,-999.0
North_Carolina,North Ridges,2020/2/28,-999.0
North_Carolina,Yancey County,2020/2/28,-999.0
North_Carolina,Burdens Creek,2020/2/28,32.0
North_Carolina,Forsyth County-Winston-Salem-Greensboro-High Point,2020/2/29,39.0
North_Carolina,Catawba County,2020/2/29,-999.0
North_Carolina,Alexander County,2020/2/29,-999.0
North_Carolina,Avery County,2020/2/29,44.0
North_Carolina,Buncombe County,2020/2/29,-999.0
North_Carolina,South Ridges,2020/2/29,-999.0
